"";"code_pcs";"intitule_pcs";"libelle"
"2146";"46B3";"Acheteurs (non cadres) et responsables des achats";"Responsable achats et logistique du commerce"
"2147";"46B3";"Acheteurs (non cadres) et responsables des achats";"Acheteur de centrale d'achats / Acheteuse de centrale d'achats"
"2148";"46B3";"Acheteurs (non cadres) et responsables des achats";"Acheteur en bestiaux, boucherie / Acheteuse en bestiaux, boucherie"
"2149";"46B3";"Acheteurs (non cadres) et responsables des achats";"Acheteur industriel / Acheteuse industrielle"
"2150";"46B3";"Acheteurs (non cadres) et responsables des achats";"Assistant aux achats / Assistante aux achats"
"2151";"46B3";"Acheteurs (non cadres) et responsables des achats";"Gestionnaire approvisionneur du BTP / Gestionnaire approvisionneuse du BTP"
"2152";"46B3";"Acheteurs (non cadres) et responsables des achats";"Responsable achats de l'industrie"
"2153";"46B3";"Acheteurs (non cadres) et responsables des achats";"Responsable achats et approvisionnements de l'industrie"
"2154";"46B3";"Acheteurs (non cadres) et responsables des achats";"Responsable approvisionnements du commerce"
"2155";"46B3";"Acheteurs (non cadres) et responsables des achats";"Responsable des achats du commerce"
"2156";"46B4";"Responsables (non cadres) du marketing et de l’animation commerciale des magasins";"Assistant marketing / Assistante marketing"
"2157";"46B4";"Responsables (non cadres) du marketing et de l’animation commerciale des magasins";"Responsable marketing"
"2158";"46B4";"Responsables (non cadres) du marketing et de l’animation commerciale des magasins";"Animateur commercial / Animatrice commerciale"
"2159";"46B4";"Responsables (non cadres) du marketing et de l’animation commerciale des magasins";"Assistant chef de produit marketing / Assistante chef de produit marketing"
"2160";"46B4";"Responsables (non cadres) du marketing et de l’animation commerciale des magasins";"Chargé d'études marketing / Chargée d'études marketing"
"2161";"46B4";"Responsables (non cadres) du marketing et de l’animation commerciale des magasins";"Chef de groupe d'animateurs de vente / Cheffe de groupe d'animateurs de vente"
"2162";"46B4";"Responsables (non cadres) du marketing et de l’animation commerciale des magasins";"Chef de groupe mercatique (marketing) / Cheffe de groupe mercatique (marketing)"
"2163";"46B4";"Responsables (non cadres) du marketing et de l’animation commerciale des magasins";"Marchandiseur / Marchandiseuse"
"2164";"46B4";"Responsables (non cadres) du marketing et de l’animation commerciale des magasins";"Merchandiser"
"2165";"46B4";"Responsables (non cadres) du marketing et de l’animation commerciale des magasins";"Product manager"
"2166";"46B4";"Responsables (non cadres) du marketing et de l’animation commerciale des magasins";"Promoteur des ventes / Promotrice des ventes"
"2167";"46B4";"Responsables (non cadres) du marketing et de l’animation commerciale des magasins";"Responsable produit marketing"
"2168";"46B4";"Responsables (non cadres) du marketing et de l’animation commerciale des magasins";"Trade marketing manager"
"2169";"46B4";"Responsables (non cadres) du marketing et de l’animation commerciale des magasins";"Visual merchandiser"
"2170";"46B5";"Autres professions intermédiaires des services commerciaux";"Assistant commercial / Assistante commerciale"
"2171";"46B5";"Autres professions intermédiaires des services commerciaux";"Responsable commercial / Responsable commerciale"
"2172";"46B5";"Autres professions intermédiaires des services commerciaux";"Administrateur des ventes / Administratrice des ventes"
"2173";"46B5";"Autres professions intermédiaires des services commerciaux";"Assistant administration des ventes (adv) / Assistante administration des ventes (adv)"
"2174";"46B5";"Autres professions intermédiaires des services commerciaux";"Assistant commercial et administratif / Assistante commerciale et administrative"
"2175";"46B5";"Autres professions intermédiaires des services commerciaux";"Assistant commercial export / Assistante commerciale export"
"2176";"46B5";"Autres professions intermédiaires des services commerciaux";"Assistant de gestion commerciale / Assistante de gestion commerciale"
"2177";"46B5";"Autres professions intermédiaires des services commerciaux";"Chargé d'affaires (vente de services aux entreprises) / Chargée d'affaires (vente de services aux entreprises)"
"2178";"46B5";"Autres professions intermédiaires des services commerciaux";"Chargé d'affaires commerciales / Chargée d'affaires commerciales"
"2179";"46B5";"Autres professions intermédiaires des services commerciaux";"Chargé d'affaires de l'industrie / Chargée d'affaires de l'industrie"
"2180";"46B5";"Autres professions intermédiaires des services commerciaux";"Chargé d'affaires du BTP / Chargée d'affaires du BTP"
"2181";"46B5";"Autres professions intermédiaires des services commerciaux";"Chargé d'affaires immobilières / Chargée d'affaires immobilières"
"2182";"46B5";"Autres professions intermédiaires des services commerciaux";"Chargé de clientèle du commerce / Chargée de clientèle du commerce"
"2183";"46B5";"Autres professions intermédiaires des services commerciaux";"Conseiller clientèle distribution d'énergie / Conseillère clientèle distribution d'énergie"
